step,mloss,gloss,loss
1.0,0.0,0.9985,0.9985
2.0,0.0,1.0153,1.0153
3.0,0.0,0.9937,0.9937
4.0,0.0,0.9956,0.9956
5.0,0.0,0.9862,0.9862
6.0,0.0,0.9967,0.9967
7.0,0.0,0.9893,0.9893
8.0,0.0,1.0014,1.0014
9.0,0.0,0.9954,0.9954
10.0,0.0,0.9871,0.9871
11.0,0.0,0.9888,0.9888
12.0,0.0,0.9846,0.9846
13.0,0.0,0.9672,0.9672
14.0,0.0,0.9549,0.9549
15.0,0.0,0.9821,0.9821
16.0,0.0,0.9756,0.9756
17.0,0.0,0.9751,0.9751
18.0,0.0,0.9678,0.9678
19.0,0.0,0.957,0.957
20.0,0.0,0.9406,0.9406
21.0,0.0,1.0268,1.0268
22.0,0.0,0.9616,0.9616
23.0,0.0,0.9558,0.9558
24.0,0.0,0.9565,0.9565
25.0,0.0,0.9488,0.9488
26.0,0.0,0.9373,0.9373
27.0,0.0,0.9379,0.9379
28.0,0.0,0.9747,0.9747
29.0,0.0,0.9243,0.9243
30.0,0.0,0.9376,0.9376
31.0,0.0,0.9279,0.9279
32.0,0.0,0.9206,0.9206
33.0,0.0,0.9085,0.9085
34.0,0.0,0.8946,0.8946
35.0,0.0,0.893,0.893
36.0,0.0,0.891,0.891
37.0,0.0,0.8847,0.8847
38.0,0.0,0.8676,0.8676
39.0,0.0,0.8541,0.8541
40.0,0.0,0.851,0.851
41.0,0.0,0.8543,0.8543
42.0,0.0,0.8781,0.8781
43.0,0.0,0.8523,0.8523
44.0,0.0,0.8572,0.8572
45.0,0.0,0.8462,0.8462
46.0,0.0,0.8371,0.8371
47.0,0.0,0.8243,0.8243
48.0,0.0,0.823,0.823
49.0,0.0,0.8144,0.8144
50.0,0.0,0.8107,0.8107
51.0,0.0,0.8003,0.8003
52.0,0.0,0.7957,0.7957
53.0,0.0,0.7851,0.7851
54.0,0.0,0.7769,0.7769
55.0,0.0,0.7721,0.7721
56.0,0.0,0.7752,0.7752
57.0,0.0,0.7701,0.7701
58.0,0.0,0.7551,0.7551
59.0,0.0,0.7424,0.7424
60.0,0.0,0.7424,0.7424
61.0,0.0,0.7477,0.7477
62.0,0.0,0.7506,0.7506
63.0,0.0,0.749,0.749
64.0,0.0,0.7407,0.7407
65.0,0.0,0.7223,0.7223
66.0,0.0,0.716,0.716
67.0,0.0,0.7209,0.7209
68.0,0.0,0.7295,0.7295
69.0,0.0,0.7494,0.7494
70.0,0.0,0.7301,0.7301
71.0,0.0,0.7242,0.7242
72.0,0.0,0.7072,0.7072
73.0,0.0,0.6892,0.6892
74.0,0.0,0.6961,0.6961
75.0,0.0,0.716,0.716
76.0,0.0,0.7188,0.7188
77.0,0.0,0.7071,0.7071
78.0,0.0,0.7148,0.7148
79.0,0.0,0.6937,0.6937
80.0,0.0,0.6757,0.6757
81.0,0.0,0.6694,0.6694
82.0,0.0,0.6904,0.6904
83.0,0.0,0.68,0.68
84.0,0.0,0.6607,0.6607
85.0,0.0,0.6742,0.6742
86.0,0.0,0.6619,0.6619
87.0,0.0,0.6378,0.6378
88.0,0.0,0.6348,0.6348
89.0,0.0,0.6461,0.6461
90.0,0.0,0.6601,0.6601
91.0,0.0,0.6669,0.6669
92.0,0.0,0.6529,0.6529
93.0,0.0,0.6514,0.6514
94.0,0.0,0.6321,0.6321
95.0,0.0,0.6136,0.6136
96.0,0.0,0.6191,0.6191
97.0,0.0,0.6236,0.6236
98.0,0.0,0.6364,0.6364
99.0,0.0,0.6256,0.6256
100.0,0.0,0.6218,0.6218
101.0,0.0,0.6286,0.6286
102.0,0.0,0.6111,0.6111
103.0,0.0,0.5858,0.5858
104.0,0.0,0.5996,0.5996
105.0,0.0,0.5982,0.5982
106.0,0.0,0.6466,0.6466
107.0,0.0,0.6151,0.6151
108.0,0.0,0.6341,0.6341
109.0,0.0,0.6299,0.6299
110.0,0.0,0.6092,0.6092
111.0,0.0,0.5851,0.5851
112.0,0.0,0.5763,0.5763
113.0,0.0,0.5985,0.5985
114.0,0.0,0.6285,0.6285
115.0,0.0,0.6209,0.6209
116.0,0.0,0.6046,0.6046
117.0,0.0,0.6143,0.6143
118.0,0.0,0.604,0.604
119.0,0.0,0.582,0.582
120.0,0.0,0.5709,0.5709
