step,mloss,gloss,loss
1.0,0.0,0.9984,0.9984
2.0,0.0,1.0189,1.0189
3.0,0.0,0.9959,0.9959
4.0,0.0,0.9987,0.9987
5.0,0.0,0.9915,0.9915
6.0,0.0,0.9908,0.9908
7.0,0.0,0.9979,0.9979
8.0,0.0,1.0009,1.0009
9.0,0.0,0.9948,0.9948
10.0,0.0,0.993,0.993
11.0,0.0,0.9866,0.9866
12.0,0.0,0.9875,0.9875
13.0,0.0,0.9932,0.9932
14.0,0.0,0.983,0.983
15.0,0.0,0.9781,0.9781
16.0,0.0,0.9602,0.9602
17.0,0.0,0.9463,0.9463
18.0,0.0,1.0763,1.0763
19.0,0.0,0.9871,0.9871
20.0,0.0,0.9661,0.9661
21.0,0.0,0.9745,0.9745
22.0,0.0,0.9736,0.9736
23.0,0.0,0.9669,0.9669
24.0,0.0,0.9558,0.9558
25.0,0.0,0.9576,0.9576
26.0,0.0,1.0343,1.0343
27.0,0.0,0.9693,0.9693
28.0,0.0,0.967,0.967
29.0,0.0,0.9726,0.9726
30.0,0.0,0.9703,0.9703
31.0,0.0,0.9647,0.9647
32.0,0.0,0.9511,0.9511
33.0,0.0,0.9365,0.9365
34.0,0.0,0.9446,0.9446
35.0,0.0,1.0009,1.0009
36.0,0.0,0.9437,0.9437
37.0,0.0,0.9579,0.9579
38.0,0.0,0.9557,0.9557
39.0,0.0,0.9518,0.9518
40.0,0.0,0.9369,0.9369
41.0,0.0,0.9297,0.9297
42.0,0.0,0.9198,0.9198
43.0,0.0,0.9074,0.9074
44.0,0.0,0.9116,0.9116
45.0,0.0,0.9158,0.9158
46.0,0.0,0.8975,0.8975
47.0,0.0,0.8989,0.8989
48.0,0.0,0.8918,0.8918
49.0,0.0,0.8768,0.8768
50.0,0.0,0.8763,0.8763
51.0,0.0,0.8657,0.8657
52.0,0.0,0.862,0.862
53.0,0.0,0.8483,0.8483
54.0,0.0,0.8441,0.8441
55.0,0.0,0.8316,0.8316
56.0,0.0,0.8313,0.8313
57.0,0.0,0.8337,0.8337
58.0,0.0,0.8331,0.8331
59.0,0.0,0.8162,0.8162
60.0,0.0,0.8116,0.8116
61.0,0.0,0.8028,0.8028
62.0,0.0,0.8024,0.8024
63.0,0.0,0.8025,0.8025
64.0,0.0,0.795,0.795
65.0,0.0,0.7855,0.7855
66.0,0.0,0.7757,0.7757
67.0,0.0,0.7665,0.7665
68.0,0.0,0.7719,0.7719
69.0,0.0,0.7641,0.7641
70.0,0.0,0.7652,0.7652
