step,mloss,gloss,loss
1.0,0.0,1.0057,1.0057
2.0,0.0,0.9565,0.9565
3.0,0.0,1.6167,1.6167
4.0,0.0,0.9336,0.9336
5.0,0.0,0.8524,0.8524
6.0,0.0,0.9152,0.9152
7.0,0.0,4.7121,4.7121
8.0,0.0,0.9151,0.9151
9.0,0.0,0.8913,0.8913
10.0,0.0,0.8137,0.8137
11.0,0.0,0.7558,0.7558
12.0,0.0,0.8064,0.8064
13.0,0.0,0.726,0.726
14.0,0.0,0.6669,0.6669
15.0,0.0,0.6623,0.6623
16.0,0.0,0.6644,0.6644
17.0,0.0,0.6444,0.6444
18.0,0.0,0.6751,0.6751
19.0,0.0,0.633,0.633
20.0,0.0,0.6311,0.6311
21.0,0.0,0.6221,0.6221
22.0,0.0,0.5965,0.5965
23.0,0.0,0.5881,0.5881
24.0,0.0,0.5809,0.5809
25.0,0.0,0.5354,0.5354
26.0,0.0,0.5542,0.5542
27.0,0.0,0.5413,0.5413
28.0,0.0,0.5257,0.5257
29.0,0.0,0.5418,0.5418
30.0,0.0,0.5376,0.5376
31.0,0.0,0.5152,0.5152
32.0,0.0,0.5164,0.5164
33.0,0.0,0.504,0.504
34.0,0.0,0.5005,0.5005
35.0,0.0,0.4894,0.4894
36.0,0.0,0.4983,0.4983
37.0,0.0,0.503,0.503
38.0,0.0,0.4925,0.4925
39.0,0.0,0.5058,0.5058
40.0,0.0,0.4598,0.4598
41.0,0.0,0.4899,0.4899
42.0,0.0,0.4866,0.4866
43.0,0.0,0.4763,0.4763
44.0,0.0,0.4835,0.4835
45.0,0.0,0.4939,0.4939
46.0,0.0,0.4926,0.4926
47.0,0.0,0.4713,0.4713
48.0,0.0,0.4933,0.4933
49.0,0.0,0.4635,0.4635
50.0,0.0,0.4844,0.4844
51.0,0.0,0.4768,0.4768
52.0,0.0,0.4836,0.4836
53.0,0.0,0.4923,0.4923
54.0,0.0,0.481,0.481
55.0,0.0,0.4706,0.4706
56.0,0.0,0.4861,0.4861
57.0,0.0,0.4744,0.4744
58.0,0.0,0.4691,0.4691
59.0,0.0,0.4734,0.4734
60.0,0.0,0.4679,0.4679
61.0,0.0,0.4786,0.4786
62.0,0.0,0.477,0.477
63.0,0.0,0.4784,0.4784
64.0,0.0,0.4686,0.4686
65.0,0.0,0.4826,0.4826
66.0,0.0,0.4853,0.4853
67.0,0.0,0.4714,0.4714
68.0,0.0,0.485,0.485
69.0,0.0,0.4816,0.4816
70.0,0.0,0.4585,0.4585
71.0,0.0,0.483,0.483
72.0,0.0,0.4736,0.4736
73.0,0.0,0.48,0.48
74.0,0.0,0.4708,0.4708
75.0,0.0,0.4782,0.4782
76.0,0.0,0.4758,0.4758
77.0,0.0,0.4961,0.4961
